PRO ID 	PRO Name 	PRO Term Definition 	Category 	Parent 	

PR:Q9H9E3-1	conserved oligomeric Golgi complex subunit 4 isoform 1 (human)	A conserved oligomeric Golgi complex subunit 4 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043340
PR:Q9H9E3	conserved oligomeric Golgi complex subunit 4 (human)	A conserved oligomeric Golgi complex subunit 4 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9H9E3]	organism-gene	PR:000005687
PR:Q9H583	HEAT repeat-containing protein 1 (human)	A HEAT repeat-containing protein 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9H583]	organism-gene	PR:000008497
PR:Q9H553-2	alpha-1,3/1,6-mannosyltransferase ALG2 isoform 2 (human)	An alpha-1,3/1,6-mannosyltransferase ALG2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H553-2. [PRO:DNx, UniProtKB:Q9H553]	organism-sequence	PR:Q9H553
PR:Q9H553-1	alpha-1,3/1,6-mannosyltransferase ALG2 isoform 1 (human)	An alpha-1,3/1,6-mannosyltransferase ALG2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H553-1. [PRO:DNx, UniProtKB:Q9H553]	organism-sequence	PR:Q9H553
PR:Q9H553	alpha-1,3/1,6-mannosyltransferase ALG2 (human)	An alpha-1,3/1,6-mannosyltransferase ALG2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9H553]	organism-gene	PR:000003943

PR:Q9P287-3	BRCA2 and CDKN1A-interacting protein isoform 3 (human)	A BRCA2 and CDKN1A-interacting protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9P287-3. [PRO:DNx, UniProtKB:Q9P287]	organism-sequence	PR:Q9P287
PR:Q9P287-2	BRCA2 and CDKN1A-interacting protein isoform 2 (human)	A BRCA2 and CDKN1A-interacting protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9P287-2. [PRO:DNx, UniProtKB:Q9P287]	organism-sequence	PR:Q9P287
PR:Q9P287-1	BRCA2 and CDKN1A-interacting protein isoform 1 (human)	A BRCA2 and CDKN1A-interacting protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9P287-1. [PRO:DNx, UniProtKB:Q9P287]	organism-sequence	PR:Q9P287
PR:Q9P287	BRCA2 and CDKN1A-interacting protein (human)	A BRCA2 and CDKN1A-interacting protein that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9P287]	organism-gene	PR:000004684
PR:Q9NZ43-3	vesicle transport protein USE1 isoform 3 (human)	A vesicle transport protein USE1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9NZ43-3. [PRO:DNx, UniProtKB:Q9NZ43]	organism-sequence	PR:Q9NZ43
PR:Q9NZ43-2	vesicle transport protein USE1 isoform 2 (human)	A vesicle transport protein USE1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9NZ43-2. [PRO:DNx, UniProtKB:Q9NZ43]	organism-sequence	PR:Q9NZ43
PR:Q9NZ43-1	vesicle transport protein USE1 isoform 1 (human)	A vesicle transport protein USE1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9NZ43-1. [PRO:DNx, UniProtKB:Q9NZ43]	organism-sequence	PR:Q9NZ43
PR:Q9NZ43	vesicle transport protein USE1 (human)	A vesicle transport protein USE1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9NZ43]	organism-gene	PR:000017136
PR:Q9NYV6-4	RNA polymerase I-specific transcription initiation factor RRN3 isoform 4 (human)	An RNA polymerase I-specific transcription initiation factor RRN3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9NYV6-4. [PRO:DNx, UniProtKB:Q9NYV6]	organism-sequence	PR:Q9NYV6
PR:Q9NYV6-3	RNA polymerase I-specific transcription initiation factor RRN3 isoform 3 (human)	An RNA polymerase I-specific transcription initiation factor RRN3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9NYV6-3. [PRO:DNx, UniProtKB:Q9NYV6]	organism-sequence	PR:Q9NYV6
PR:Q9NYV6-2	RNA polymerase I-specific transcription initiation factor RRN3 isoform 2 (human)	An RNA polymerase I-specific transcription initiation factor RRN3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9NYV6-2. [PRO:DNx, UniProtKB:Q9NYV6]	organism-sequence	PR:Q9NYV6
PR:Q9NYV6-1	RNA polymerase I-specific transcription initiation factor RRN3 isoform 1 (human)	An RNA polymerase I-specific transcription initiation factor RRN3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9NYV6-1. [PRO:DNx, UniProtKB:Q9NYV6]	organism-sequence	PR:Q9NYV6
PR:Q9NYV6	RNA polymerase I-specific transcription initiation factor RRN3 (human)	An RNA polymerase I-specific transcription initiation factor RRN3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9NYV6]	organism-gene	PR:000014308
PR:Q9NYH9	U3 small nucleolar RNA-associated protein 6 homolog (human)	A U3 small nucleolar RNA-associated protein 6 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9NYH9]	organism-gene	PR:000017208
PR:Q9NYG5-2	anaphase-promoting complex subunit 11 isoform 2 (human)	An anaphase-promoting complex subunit 11 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9NYG5-2. [PRO:DNx, UniProtKB:Q9NYG5]	organism-sequence	PR:Q9NYG5
PR:Q9NYG5-1	anaphase-promoting complex subunit 11 isoform 1 (human)	An anaphase-promoting complex subunit 11 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043658
PR:Q9NYG5	anaphase-promoting complex subunit 11 (human)	An anaphase-promoting complex subunit 11 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000004014
PR:Q9NY61	protein AATF (human)	A protein AATF that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9NY61]	organism-gene	PR:000003534
PR:Q9NXX6-2	non-structural maintenance of chromosomes element 4 homolog A isoform 2 (human)	A non-structural maintenance of chromosomes element 4 homolog A (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9NXX6-2. [PRO:DNx, UniProtKB:Q9NXX6]	organism-sequence	PR:Q9NXX6
PR:Q9NXX6-1	non-structural maintenance of chromosomes element 4 homolog A isoform 1 (human)	A non-structural maintenance of chromosomes element 4 homolog A (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9NXX6-1. [PRO:DNx, UniProtKB:Q9NXX6]	organism-sequence	PR:Q9NXX6
PR:Q9NXX6	non-structural maintenance of chromosomes element 4 homolog A (human)	A non-structural maintenance of chromosomes element 4 homolog A that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9NXX6]	organism-gene	PR:000011449
PR:Q9NVP1	ATP-dependent RNA helicase DDX18 (human)	An ATP-dependent RNA helicase DDX18 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9NVP1]	organism-gene	PR:000006356
PR:Q9NV31-1	U3 small nucleolar ribonucleoprotein protein IMP3 isoform 1 (human)	A U3 small nucleolar ribonucleoprotein protein IMP3 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043583
PR:Q9NV31	U3 small nucleolar ribonucleoprotein protein IMP3 (human)	A U3 small nucleolar ribonucleoprotein protein IMP3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9NV31]	organism-gene	PR:000009015
PR:Q9NV06-2	DDB1- and CUL4-associated factor 13 isoform 2 (human)	A DDB1- and CUL4-associated factor 13 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9NV06-2. [PRO:DNx, UniProtKB:Q9NV06]	organism-sequence	PR:Q9NV06
PR:Q9NV06-1	DDB1- and CUL4-associated factor 13 isoform 1 (human)	A DDB1- and CUL4-associated factor 13 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043581
PR:Q9NV06	DDB1- and CUL4-associated factor 13 (human)	A DDB1- and CUL4-associated factor 13 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9NV06]	organism-gene	PR:000017402

PR:Q9UHB9-4	signal recognition particle subunit SRP68 isoform 4 (human)	A signal recognition particle subunit SRP68 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UHB9-4. [PRO:DNx, UniProtKB:Q9UHB9]	organism-sequence	PR:Q9UHB9
PR:Q9UHB9-3	signal recognition particle subunit SRP68 isoform 3 (human)	A signal recognition particle subunit SRP68 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UHB9-3. [PRO:DNx, UniProtKB:Q9UHB9]	organism-sequence	PR:Q9UHB9
PR:Q9UHB9-2	signal recognition particle subunit SRP68 isoform 2 (human)	A signal recognition particle subunit SRP68 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UHB9-2. [PRO:DNx, UniProtKB:Q9UHB9]	organism-sequence	PR:Q9UHB9
PR:Q9UHB9-1	signal recognition particle subunit SRP68 isoform 1 (human)	A signal recognition particle subunit SRP68 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UHB9-1. [PRO:DNx, UniProtKB:Q9UHB9]	organism-sequence	PR:Q9UHB9
PR:Q9UHB9	signal recognition particle subunit SRP68 (human)	A signal recognition particle subunit SRP68 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9UHB9]	organism-gene	PR:000015626
PR:Q9UHB4-4	NADPH-dependent diflavin oxidoreductase 1 isoform 4 (human)	A NADPH-dependent diflavin oxidoreductase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UHB4-4. [PRO:DNx, UniProtKB:Q9UHB4]	organism-sequence	PR:Q9UHB4
PR:Q9UHB4-3	NADPH-dependent diflavin oxidoreductase 1 isoform 3 (human)	A NADPH-dependent diflavin oxidoreductase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UHB4-3. [PRO:DNx, UniProtKB:Q9UHB4]	organism-sequence	PR:Q9UHB4
PR:Q9UHB4-2	NADPH-dependent diflavin oxidoreductase 1 isoform 2 (human)	A NADPH-dependent diflavin oxidoreductase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UHB4-2. [PRO:DNx, UniProtKB:Q9UHB4]	organism-sequence	PR:Q9UHB4
PR:Q9UHB4-1	NADPH-dependent diflavin oxidoreductase 1 isoform 1 (human)	A NADPH-dependent diflavin oxidoreductase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UHB4-1. [PRO:DNx, UniProtKB:Q9UHB4]	organism-sequence	PR:Q9UHB4
PR:Q9UHB4	NADPH-dependent diflavin oxidoreductase 1 (human)	An NADPH-dependent diflavin oxidoreductase 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9UHB4]	organism-gene	PR:000011057
PR:Q9UHA3-1	ribosome biogenesis protein RLP24 isoform 1 (human)	A ribosome biogenesis protein RLP24 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043886
PR:Q9UHA3	ribosome biogenesis protein RLP24 (human)	A ribosome biogenesis protein RLP24 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9UHA3]	organism-gene	PR:000030281
PR:Q9UGP8-1	translocation protein SEC63 homolog isoform 1 (human)	A translocation protein SEC63 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043875
PR:Q9UGP8	translocation protein SEC63 homolog (human)	A translocation protein SEC63 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9UGP8]	organism-gene	PR:000014600
PR:Q9UBT2-2	SUMO-activating enzyme subunit 2 isoform 2 (human)	A SUMO-activating enzyme subunit 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UBT2-2. [PRO:DNx, UniProtKB:Q9UBT2]	organism-sequence	PR:Q9UBT2
PR:Q9UBT2-1	SUMO-activating enzyme subunit 2 isoform 1 (human)	A SUMO-activating enzyme subunit 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UBT2-1. [PRO:DNx, UniProtKB:Q9UBT2]	organism-sequence	PR:Q9UBT2
PR:Q9UBT2	SUMO-activating enzyme subunit 2 (human)	A SUMO-activating enzyme subunit 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9UBT2]	organism-gene	PR:000016951
PR:Q9UBE0-3	SUMO-activating enzyme subunit 1 isoform 3 (human)	A SUMO-activating enzyme subunit 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UBE0-3. [PRO:DNx, UniProtKB:Q9UBE0]	organism-sequence	PR:Q9UBE0
PR:Q9UBE0-2	SUMO-activating enzyme subunit 1 isoform 2 (human)	A SUMO-activating enzyme subunit 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UBE0-2. [PRO:DNx, UniProtKB:Q9UBE0]	organism-sequence	PR:Q9UBE0
PR:Q9UBE0-1	SUMO-activating enzyme subunit 1 isoform 1 (human)	A SUMO-activating enzyme subunit 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UBE0-1. [PRO:DNx, UniProtKB:Q9UBE0]	organism-sequence	PR:Q9UBE0
PR:Q9UBE0	SUMO-activating enzyme subunit 1 (human)	A SUMO-activating enzyme subunit 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9UBE0]	organism-gene	PR:000014431
PR:Q9UBB9-2	tuftelin-interacting protein 11 isoform 2 (human)	A tuftelin-interacting protein 11 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UBB9-2. [PRO:DNx, UniProtKB:Q9UBB9]	organism-sequence	PR:Q9UBB9
PR:Q9UBB9-1	tuftelin-interacting protein 11 isoform 1 (human)	A tuftelin-interacting protein 11 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043819
PR:Q9UBB9	tuftelin-interacting protein 11 (human)	A tuftelin-interacting protein 11 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9UBB9]	organism-gene	PR:000016278
PR:Q9P2I0-1	cleavage and polyadenylation specificity factor subunit 2 isoform 1 (human)	A cleavage and polyadenylation specificity factor subunit 2 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043754
PR:Q9P2I0	cleavage and polyadenylation specificity factor subunit 2 (human)	A cleavage and polyadenylation specificity factor subunit 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9P2I0]	organism-gene	PR:000005829
PR:Q9P287-4	BRCA2 and CDKN1A-interacting protein isoform 4 (human)	A BRCA2 and CDKN1A-interacting protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9P287-4. [PRO:DNx, UniProtKB:Q9P287]	organism-sequence	PR:Q9P287

PR:Q9Y285-1	phenylalanine--tRNA ligase alpha subunit isoform 1 (human)	A phenylalanine--tRNA ligase alpha subunit isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000044111
PR:Q9Y285	phenylalanine--tRNA ligase alpha subunit (human)	A phenylalanine--tRNA ligase alpha subunit that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9Y285]	organism-gene	PR:000007346
PR:Q9Y265-2	RuvB-like 1 isoform 2 (human)	A RuvB-like 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9Y265-2. [PRO:DNx, UniProtKB:Q9Y265]	organism-sequence	PR:Q9Y265
PR:Q9Y265-1	RuvB-like 1 isoform 1 (human)	A RuvB-like 1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000044104
PR:Q9Y265	RuvB-like 1 (human)	A RuvB-like 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9Y265]	organism-gene	PR:000014368
PR:Q9Y248-1	DNA replication complex GINS protein PSF2 isoform 1 (human)	A DNA replication complex GINS protein PSF2 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000044100
PR:Q9Y248	DNA replication complex GINS protein PSF2 (human)	A DNA replication complex GINS protein PSF2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9Y248]	organism-gene	PR:000007983
PR:Q9Y230-2	RuvB-like 2 isoform 2 (human)	A RuvB-like 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9Y230-2. [PRO:DNx, UniProtKB:Q9Y230]	organism-sequence	PR:Q9Y230
PR:Q9Y230-1	RuvB-like 2 isoform 1 (human)	A RuvB-like 2 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000044092
PR:Q9Y230	RuvB-like 2 (human)	A RuvB-like 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9Y230]	organism-gene	PR:000014369
