PRO ID 	PRO Name 	PRO Term Definition 	Category 	Parent 	Ortho isoform 	

PR:Q99460-2	26S proteasome non-ATPase regulatory subunit 1 isoform 2 (human)	A 26S proteasome non-ATPase regulatory subunit 1 isoform 2 encoded in the genome of human. [PRO:CNA]	organism-sequence	PR:000002245	Yes
PR:Q99460-1	26S proteasome non-ATPase regulatory subunit 1 isoform 1 (human)	A 26S proteasome non-ATPase regulatory subunit 1 isoform 1 that is encoded in the genome of human. [PRO:JAN]	organism-sequence	PR:000002244	Yes
PR:Q99460	26S proteasome non-ATPase regulatory subunit 1 (human)	A 26S proteasome non-ATPase regulatory subunit 1 that is encoded in the genome of human. [PRO:WCB, UniProtKB:Q99460]	organism-gene	PR:000002176	Yes
PR:Q96S52-2	GPI transamidase component PIG-S isoform 2 (human)	A GPI transamidase component PIG-S (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96S52-2. [PRO:DNx, UniProtKB:Q96S52]	organism-sequence	PR:Q96S52	Yes
PR:Q96S52-1	GPI transamidase component PIG-S isoform 1 (human)	A GPI transamidase component PIG-S isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042680	Yes
PR:Q96S52	GPI transamidase component PIG-S (human)	A GPI transamidase component PIG-S that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96S52]	organism-gene	PR:000012706	Yes
PR:Q96Q11-3	CCA tRNA nucleotidyltransferase 1, mitochondrial isoform 3 (human)	A CCA tRNA nucleotidyltransferase 1, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96Q11-3. [PRO:DNx, UniProtKB:Q96Q11]	organism-sequence	PR:Q96Q11	Yes
PR:Q96Q11-2	CCA tRNA nucleotidyltransferase 1, mitochondrial isoform 2 (human)	A CCA tRNA nucleotidyltransferase 1, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96Q11-2. [PRO:DNx, UniProtKB:Q96Q11]	organism-sequence	PR:Q96Q11	Yes
PR:Q96Q11-1	CCA tRNA nucleotidyltransferase 1, mitochondrial isoform 1 (human)	A CCA tRNA nucleotidyltransferase 1, mitochondrial isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042663	Yes
PR:Q96Q11	CCA tRNA nucleotidyltransferase 1, mitochondrial (human)	A CCA tRNA nucleotidyltransferase 1, mitochondrial that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96Q11]	organism-gene	PR:000016689	Yes
PR:Q96NC0-1	zinc finger matrin-type protein 2 isoform 1 (human)	A zinc finger matrin-type protein 2 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042621	Yes
PR:Q96NC0	zinc finger matrin-type protein 2 (human)	A zinc finger matrin-type protein 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96NC0]	organism-gene	PR:000017679	Yes
PR:Q96HR8-2	H/ACA ribonucleoprotein complex non-core subunit NAF1 isoform 2 (human)	An H/ACA ribonucleoprotein complex non-core subunit NAF1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96HR8-2. [PRO:DNx, UniProtKB:Q96HR8]	organism-sequence	PR:Q96HR8	Yes
PR:Q96HR8-1	H/ACA ribonucleoprotein complex non-core subunit NAF1 isoform 1 (human)	An H/ACA ribonucleoprotein complex non-core subunit NAF1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96HR8-1. [PRO:DNx, UniProtKB:Q96HR8]	organism-sequence	PR:Q96HR8	Yes
PR:Q96HR8	H/ACA ribonucleoprotein complex non-core subunit NAF1 (human)	An H/ACA ribonucleoprotein complex non-core subunit NAF1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96HR8]	organism-gene	PR:000010958	Yes

PR:Q9BVC4-3	target of rapamycin complex subunit LST8 isoform 2 (human)	A target of rapamycin complex subunit LST8 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BVC4-3. [PRO:DNx, UniProtKB:Q9BVC4]	organism-sequence	PR:Q9BVC4	Yes
PR:Q9BVC4-1	target of rapamycin complex subunit LST8 isoform 1 (human)	A target of rapamycin complex subunit LST8 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042908	Yes
PR:Q9BVC4	target of rapamycin complex subunit LST8 (human)	A target of rapamycin complex subunit LST8 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BVC4]	organism-gene	PR:000009971	Yes
PR:Q9BV38	WD repeat-containing protein 18 (human)	A WD repeat-containing protein 18 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BV38]	organism-gene	PR:000029856	Yes
PR:Q9BUQ8-2	ATP-dependent RNA helicase DDX23 isoform 2 (human)	An ATP-dependent RNA helicase DDX23 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BUQ8-2. [PRO:DNx, UniProtKB:Q9BUQ8]	organism-sequence	PR:Q9BUQ8	Yes
PR:Q9BUQ8-1	ATP-dependent RNA helicase DDX23 isoform 1 (human)	An ATP-dependent RNA helicase DDX23 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BUQ8-1. [PRO:DNx, UniProtKB:Q9BUQ8]	organism-sequence	PR:Q9BUQ8	Yes
PR:Q9BUQ8	ATP-dependent RNA helicase DDX23 (human)	An ATP-dependent RNA helicase DDX23 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BUQ8]	organism-gene	PR:000029385	Yes
PR:Q9BUI4	DNA-directed RNA polymerase III subunit RPC3 (human)	A DNA-directed RNA polymerase III subunit RPC3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BUI4]	organism-gene	PR:000013002	Yes
PR:Q9BTT4-1	mediator of RNA polymerase II transcription subunit 10 isoform 1 (human)	A mediator of RNA polymerase II transcription subunit 10 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042882	Yes
PR:Q9BTT4	mediator of RNA polymerase II transcription subunit 10 (human)	A mediator of RNA polymerase II transcription subunit 10 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BTT4]	organism-gene	PR:000010280	Yes
PR:Q9BT22-2	chitobiosyldiphosphodolichol beta-mannosyltransferase isoform 2 (human)	A chitobiosyldiphosphodolichol beta-mannosyltransferase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BT22-2. [PRO:DNx, UniProtKB:Q9BT22]	organism-sequence	PR:Q9BT22	Yes
PR:Q9BT22-1	chitobiosyldiphosphodolichol beta-mannosyltransferase isoform 1 (human)	A chitobiosyldiphosphodolichol beta-mannosyltransferase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BT22-1. [PRO:DNx, UniProtKB:Q9BT22]	organism-sequence	PR:Q9BT22	Yes
PR:Q9BT22	chitobiosyldiphosphodolichol beta-mannosyltransferase (human)	A chitobiosyldiphosphodolichol beta-mannosyltransferase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BT22]	organism-gene	PR:000003937	Yes
PR:Q9BSV6	tRNA-splicing endonuclease subunit Sen34 (human)	A tRNA-splicing endonuclease subunit Sen34 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BSV6]	organism-gene	PR:000016716	Yes
PR:Q9BSC4-4	nucleolar protein 10 isoform 4 (human)	A nucleolar protein 10 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BSC4-4. [PRO:DNx, UniProtKB:Q9BSC4]	organism-sequence	PR:Q9BSC4	Yes
PR:Q9BSC4-3	nucleolar protein 10 isoform 3 (human)	A nucleolar protein 10 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BSC4-3. [PRO:DNx, UniProtKB:Q9BSC4]	organism-sequence	PR:Q9BSC4	Yes
PR:Q9BSC4-2	nucleolar protein 10 isoform 2 (human)	A nucleolar protein 10 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BSC4-2. [PRO:DNx, UniProtKB:Q9BSC4]	organism-sequence	PR:Q9BSC4	Yes
PR:Q9BSC4-1	nucleolar protein 10 isoform 1 (human)	A nucleolar protein 10 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042859	Yes
PR:Q9BSC4	nucleolar protein 10 (human)	A nucleolar protein 10 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BSC4]	organism-gene	PR:000011307	Yes
PR:Q9BRX5-3	DNA replication complex GINS protein PSF3 isoform 3 (human)	A DNA replication complex GINS protein PSF3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BRX5-3. [PRO:DNx, UniProtKB:Q9BRX5]	organism-sequence	PR:Q9BRX5	Yes
PR:Q9BRX5-2	DNA replication complex GINS protein PSF3 isoform 2 (human)	A DNA replication complex GINS protein PSF3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BRX5-2. [PRO:DNx, UniProtKB:Q9BRX5]	organism-sequence	PR:Q9BRX5	Yes
PR:Q9BRX5-1	DNA replication complex GINS protein PSF3 isoform 1 (human)	A DNA replication complex GINS protein PSF3 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042853	Yes
PR:Q9BRX5	DNA replication complex GINS protein PSF3 (human)	A DNA replication complex GINS protein PSF3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BRX5]	organism-gene	PR:000007984	Yes
PR:Q9BRU9-2	rRNA-processing protein UTP23 homolog isoform 2 (human)	An rRNA-processing protein UTP23 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BRU9-2. [PRO:DNx, UniProtKB:Q9BRU9]	organism-sequence	PR:Q9BRU9	Yes
PR:Q9BRU9-1	rRNA-processing protein UTP23 homolog isoform 1 (human)	An rRNA-processing protein UTP23 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BRU9-1. [PRO:DNx, UniProtKB:Q9BRU9]	organism-sequence	PR:Q9BRU9	Yes
PR:Q9BRU9	rRNA-processing protein UTP23 homolog (human)	An rRNA-processing protein UTP23 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BRU9]	organism-gene	PR:000017206	Yes
PR:Q9BRT9-2	DNA replication complex GINS protein SLD5 isoform 2 (human)	A DNA replication complex GINS protein SLD5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BRT9-2. [PRO:DNx, UniProtKB:Q9BRT9]	organism-sequence	PR:Q9BRT9	Yes

PR:Q9H1D9-1	DNA-directed RNA polymerase III subunit RPC6 isoform 1 (human)	A DNA-directed RNA polymerase III subunit RPC6 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043231	Yes
PR:Q9H1D9	DNA-directed RNA polymerase III subunit RPC6 (human)	A DNA-directed RNA polymerase III subunit RPC6 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9H1D9]	organism-gene	PR:000013005	Yes
PR:Q9H0D6-2	5'-3' exoribonuclease 2 isoform 2 (human)	A 5'-3' exoribonuclease 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H0D6-2. [PRO:DNx, UniProtKB:Q9H0D6]	organism-sequence	PR:Q9H0D6	Yes
PR:Q9H0D6-1	5'-3' exoribonuclease 2 isoform 1 (human)	A 5'-3' exoribonuclease 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H0D6-1. [PRO:DNx, UniProtKB:Q9H0D6]	organism-sequence	PR:Q9H0D6	Yes
PR:Q9H0D6	5'-3' exoribonuclease 2 (human)	A 5'-3' exoribonuclease 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9H0D6]	organism-gene	PR:000017512	Yes
PR:Q9H0A0-2	N-acetyltransferase 10 isoform 2 (human)	An N-acetyltransferase 10 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H0A0-2. [PRO:DNx, UniProtKB:Q9H0A0]	organism-sequence	PR:Q9H0A0	Yes
PR:Q9H0A0-1	N-acetyltransferase 10 isoform 1 (human)	An N-acetyltransferase 10 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H0A0-1. [PRO:DNx, UniProtKB:Q9H0A0]	organism-sequence	PR:Q9H0A0	Yes
PR:Q9H0A0	N-acetyltransferase 10 (human)	An N-acetyltransferase 10 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9H0A0]	organism-gene	PR:000010995	Yes
PR:Q9GZR1-2	sentrin-specific protease 6 isoform 2 (human)	A sentrin-specific protease 6 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9GZR1-2. [PRO:DNx, UniProtKB:Q9GZR1]	organism-sequence	PR:Q9GZR1	Yes
PR:Q9GZR1-1	sentrin-specific protease 6 isoform 1 (human)	A sentrin-specific protease 6 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9GZR1-1. [PRO:DNx, UniProtKB:Q9GZR1]	organism-sequence	PR:Q9GZR1	Yes
PR:Q9GZR1	sentrin-specific protease 6 (human)	A sentrin-specific protease 6 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9GZR1]	organism-gene	PR:000014639	Yes
PR:Q9BZE4-3	nucleolar GTP-binding protein 1 isoform 3 (human)	A nucleolar GTP-binding protein 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BZE4-3. [PRO:DNx, UniProtKB:Q9BZE4]	organism-sequence	PR:Q9BZE4	Yes
PR:Q9BZE4-2	nucleolar GTP-binding protein 1 isoform 2 (human)	A nucleolar GTP-binding protein 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BZE4-2. [PRO:DNx, UniProtKB:Q9BZE4]	organism-sequence	PR:Q9BZE4	Yes
PR:Q9BZE4-1	nucleolar GTP-binding protein 1 isoform 1 (human)	A nucleolar GTP-binding protein 1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042986	Yes
PR:Q9BZE4	nucleolar GTP-binding protein 1 (human)	A nucleolar GTP-binding protein 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BZE4]	organism-gene	PR:000008336	Yes
PR:Q9BZD4-1	kinetochore protein Nuf2 isoform 1 (human)	A kinetochore protein Nuf2 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042982	Yes
PR:Q9BZD4	kinetochore protein Nuf2 (human)	A kinetochore protein Nuf2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BZD4]	organism-gene	PR:000011500	Yes
PR:Q9BYG3	MKI67 FHA domain-interacting nucleolar phosphoprotein (human)	An MKI67 FHA domain-interacting nucleolar phosphoprotein that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BYG3]	organism-gene	PR:000029630	Yes
PR:Q9BYD3-2	39S ribosomal protein L4, mitochondrial isoform 2 (human)	A 39S ribosomal protein L4, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BYD3-2. [PRO:DNx, UniProtKB:Q9BYD3]	organism-sequence	PR:Q9BYD3	Yes
PR:Q9BYD3-1	39S ribosomal protein L4, mitochondrial isoform 1 (human)	A 39S ribosomal protein L4, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BYD3-1. [PRO:DNx, UniProtKB:Q9BYD3]	organism-sequence	PR:Q9BYD3	Yes
PR:Q9BYD3	39S ribosomal protein L4, mitochondrial (human)	A 39S ribosomal protein L4, mitochondrial that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BYD3]	organism-gene	PR:000010600	Yes
PR:Q9BXY0	protein MAK16 homolog (human)	A protein MAK16 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BXY0]	organism-gene	PR:000010091	Yes
PR:Q9BW85	coiled-coil domain-containing protein 94 (human)	A coiled-coil domain-containing protein 94 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BW85]	organism-gene	PR:000029344	Yes
PR:Q9BVI4-1	nucleolar complex protein 4 homolog isoform 1 (human)	A nucleolar complex protein 4 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042911	Yes
PR:Q9BVI4	nucleolar complex protein 4 homolog (human)	A nucleolar complex protein 4 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BVI4]	organism-gene	PR:000011304	Yes
PR:Q9BVC4-5	target of rapamycin complex subunit LST8 isoform 4 (human)	A target of rapamycin complex subunit LST8 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BVC4-5. [PRO:DNx, UniProtKB:Q9BVC4]	organism-sequence	PR:Q9BVC4	Yes
PR:Q9BVC4-4	target of rapamycin complex subunit LST8 isoform 3 (human)	A target of rapamycin complex subunit LST8 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BVC4-4. [PRO:DNx, UniProtKB:Q9BVC4]	organism-sequence	PR:Q9BVC4	Yes

PR:Q9H9Y4	GPN-loop GTPase 2 (human)	A GPN-loop GTPase 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9H9Y4]	organism-gene	PR:000008181	Yes
PR:Q9H9Y2-1	ribosome production factor 1 isoform 1 (human)	A ribosome production factor 1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043349	Yes
PR:Q9H9Y2	ribosome production factor 1 (human)	A ribosome production factor 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9H9Y2]	organism-gene	PR:000004861	Yes
