PRO ID 	PRO Name 	PRO Term Definition 	Category 	Parent 	

PR:Q9NW13-2	RNA-binding protein 28 isoform 2 (human)	An RNA-binding protein 28 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9NW13-2. [PRO:DNx, UniProtKB:Q9NW13]	organism-sequence	PR:Q9NW13
PR:Q9NW13-1	RNA-binding protein 28 isoform 1 (human)	An RNA-binding protein 28 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9NW13-1. [PRO:DNx, UniProtKB:Q9NW13]	organism-sequence	PR:Q9NW13
PR:Q9NW13	RNA-binding protein 28 (human)	An RNA-binding protein 28 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9NW13]	organism-gene	PR:000013793
PR:Q9NUD9-1	GPI mannosyltransferase 2 isoform 1 (human)	A GPI mannosyltransferase 2 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043568
PR:Q9NUD9	GPI mannosyltransferase 2 (human)	A GPI mannosyltransferase 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9NUD9]	organism-gene	PR:000012709
PR:Q9NPF4-1	tRNA N6-adenosine threonylcarbamoyltransferase isoform 1 (human)	A tRNA threonylcarbamoyladenosine biosynthesis protein OSGEP isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043474
PR:Q9NPF4	tRNA threonylcarbamoyladenosine biosynthesis protein OSGEP (human)	A tRNA threonylcarbamoyladenosine biosynthesis protein OSGEP that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9NPF4]	organism-gene	PR:000032666
PR:Q9NPD3-1	exosome complex component RRP41 isoform 1 (human)	An exosome complex component RRP41 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043471
PR:Q9NPD3	exosome complex component RRP41 (human)	An exosome complex component RRP41 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9NPD3]	organism-gene	PR:000007261
PR:Q9HAB8-2	phosphopantothenate--cysteine ligase isoform 2 (human)	A phosphopantothenate--cysteine ligase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9HAB8-2. [PRO:DNx, UniProtKB:Q9HAB8]	organism-sequence	PR:Q9HAB8
PR:Q9HAB8-1	phosphopantothenate--cysteine ligase isoform 1 (human)	A phosphopantothenate--cysteine ligase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043356
PR:Q9HAB8	phosphopantothenate--cysteine ligase (human)	A phosphopantothenate--cysteine ligase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9HAB8]	organism-gene	PR:000013065
PR:Q9H9Y2-1	ribosome production factor 1 isoform 1 (human)	A ribosome production factor 1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043349
PR:Q9H9Y2	ribosome production factor 1 (human)	A ribosome production factor 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9H9Y2]	organism-gene	PR:000004861
PR:Q9H7B2-1	ribosome production factor 2 homolog isoform 1 (human)	A ribosome production factor 2 homolog isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043313
PR:Q9H7B2	ribosome production factor 2 homolog (human)	A ribosome production factor 2 homolog that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9H7B2]	organism-gene	PR:000030892
PR:Q9H6R4-4	nucleolar protein 6 isoform 4 (human)	A nucleolar protein 6 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H6R4-4. [PRO:DNx, UniProtKB:Q9H6R4]	organism-sequence	PR:Q9H6R4
PR:Q9H6R4-3	nucleolar protein 6 isoform 3 (human)	A nucleolar protein 6 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H6R4-3. [PRO:DNx, UniProtKB:Q9H6R4]	organism-sequence	PR:Q9H6R4
PR:Q9H6R4-2	nucleolar protein 6 isoform 2 (human)	A nucleolar protein 6 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H6R4-2. [PRO:DNx, UniProtKB:Q9H6R4]	organism-sequence	PR:Q9H6R4
PR:Q9H6R4-1	nucleolar protein 6 isoform 1 (human)	A nucleolar protein 6 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H6R4-1. [PRO:DNx, UniProtKB:Q9H6R4]	organism-sequence	PR:Q9H6R4
PR:Q9H6R4	nucleolar protein 6 (human)	A nucleolar protein 6 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9H6R4]	organism-gene	PR:000011312
PR:Q9H3S4-2	thiamin pyrophosphokinase 1 isoform 2 (human)	A thiamin pyrophosphokinase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H3S4-2. [PRO:DNx, UniProtKB:Q9H3S4]	organism-sequence	PR:Q9H3S4
PR:Q9H3S4-1	thiamin pyrophosphokinase 1 isoform 1 (human)	A thiamin pyrophosphokinase 1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043266
PR:Q9H3S4	thiamin pyrophosphokinase 1 (human)	A thiamin pyrophosphokinase 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9H3S4]	organism-gene	PR:000016578
PR:Q9H3H5-3	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase isoform 3 (human)	A UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H3H5-3. [PRO:DNx, UniProtKB:Q9H3H5]	organism-sequence	PR:Q9H3H5
PR:Q9H3H5-2	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase isoform 2 (human)	A UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H3H5-2. [PRO:DNx, UniProtKB:Q9H3H5]	organism-sequence	PR:Q9H3H5
PR:Q9H3H5-1	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase isoform 1 (human)	A UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H3H5-1. [PRO:DNx, UniProtKB:Q9H3H5]	organism-sequence	PR:Q9H3H5

PR:Q9Y221-2	60S ribosome subunit biogenesis protein NIP7 homolog isoform 2 (human)	A 60S ribosome subunit biogenesis protein NIP7 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9Y221-2. [PRO:DNx, UniProtKB:Q9Y221]	organism-sequence	PR:Q9Y221
PR:Q9Y221-1	60S ribosome subunit biogenesis protein NIP7 homolog isoform 1 (human)	A 60S ribosome subunit biogenesis protein NIP7 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000044089
PR:Q9Y221	60S ribosome subunit biogenesis protein NIP7 homolog (human)	A 60S ribosome subunit biogenesis protein NIP7 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9Y221]	organism-gene	PR:000011216
PR:Q9UPQ8	dolichol kinase (human)	A dolichol kinase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9UPQ8]	organism-gene	PR:000006635
PR:Q9UNQ2-1	dimethyladenosine transferase isoform 1 (human)	A dimethyladenosine transferase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000044036
PR:Q9UNQ2	dimethyladenosine transferase (human)	A dimethyladenosine transferase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9UNQ2]	organism-gene	PR:000031100
PR:Q9UNM6-2	26S proteasome non-ATPase regulatory subunit 13 isoform 2 (human)	A 26S proteasome non-ATPase regulatory subunit 13 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UNM6-2. [PRO:DNx, UniProtKB:Q9UNM6]	organism-sequence	PR:Q9UNM6
PR:Q9UNM6-1	26S proteasome non-ATPase regulatory subunit 13 isoform 1 (human)	A 26S proteasome non-ATPase regulatory subunit 13 isoform 1 that is encoded in the genome of human. [PRO:JAN]	organism-sequence	PR:000002248
PR:Q9UNM6	26S proteasome non-ATPase regulatory subunit 13 (human)	A 26S proteasome non-ATPase regulatory subunit 13 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000002179
PR:Q9UI30-2	multifunctional methyltransferase subunit TRM112-like protein isoform 2 (human)	A multifunctional methyltransferase subunit TRM112-like protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UI30-2. [PRO:DNx, UniProtKB:Q9UI30]	organism-sequence	PR:Q9UI30
PR:Q9UI30-1	tRNA methyltransferase 112 homolog isoform 1 (human)	A tRNA methyltransferase 112 homolog isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043910
PR:Q9UI30	tRNA methyltransferase 112 homolog (human)	A tRNA methyltransferase 112 homolog that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9UI30]	organism-gene	PR:000029821
PR:Q9UG63-2	ATP-binding cassette sub-family F member 2 isoform 2 (human)	An ATP-binding cassette sub-family F member 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UG63-2. [PRO:DNx, UniProtKB:Q9UG63]	organism-sequence	PR:Q9UG63
PR:Q9UG63-1	ATP-binding cassette sub-family F member 2 isoform 1 (human)	An ATP-binding cassette sub-family F member 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UG63-1. [PRO:DNx, UniProtKB:Q9UG63]	organism-sequence	PR:Q9UG63
PR:Q9UG63	ATP-binding cassette sub-family F member 2 (human)	An ATP-binding cassette sub-family F member 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9UG63]	organism-gene	PR:000029256
PR:Q9UBF8-3	phosphatidylinositol 4-kinase beta isoform 3 (human)	A phosphatidylinositol 4-kinase beta (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UBF8-3. [PRO:DNx, UniProtKB:Q9UBF8]	organism-sequence	PR:Q9UBF8
PR:Q9UBF8-2	phosphatidylinositol 4-kinase beta isoform 2 (human)	A phosphatidylinositol 4-kinase beta isoform 2 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043825
PR:Q9UBF8-1	phosphatidylinositol 4-kinase beta isoform 1 (human)	A phosphatidylinositol 4-kinase beta (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9UBF8-1. [PRO:DNx, UniProtKB:Q9UBF8]	organism-sequence	PR:Q9UBF8
PR:Q9UBF8	phosphatidylinositol 4-kinase beta (human)	A phosphatidylinositol 4-kinase beta that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9UBF8]	organism-gene	PR:000012684
PR:Q9P2J5-3	leucine--tRNA ligase, cytoplasmic isoform 3 (human)	A leucine--tRNA ligase, cytoplasmic (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9P2J5-3. [PRO:DNx, UniProtKB:Q9P2J5]	organism-sequence	PR:Q9P2J5
PR:Q9P2J5-2	leucine--tRNA ligase, cytoplasmic isoform 2 (human)	A leucine--tRNA ligase, cytoplasmic (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9P2J5-2. [PRO:DNx, UniProtKB:Q9P2J5]	organism-sequence	PR:Q9P2J5
PR:Q9P2J5-1	leucine--tRNA ligase, cytoplasmic isoform 1 (human)	A leucine--tRNA ligase, cytoplasmic (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9P2J5-1. [PRO:DNx, UniProtKB:Q9P2J5]	organism-sequence	PR:Q9P2J5
PR:Q9P2J5	leucyl-tRNA synthetase, cytoplasmic (human)	A leucyl-tRNA synthetase, cytoplasmic that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000009674
PR:Q9NX24-1	H/ACA ribonucleoprotein complex subunit 2 isoform 1 (human)	An H/ACA ribonucleoprotein complex subunit 2 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043630
PR:Q9NX24	H/ACA ribonucleoprotein complex subunit 2 (human)	An H/ACA ribonucleoprotein complex subunit 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9NX24]	organism-gene	PR:000011202
PR:Q9NWX6-1	tRNA(His) guanylyltransferase isoform 1 (human)	A tRNA(His) guanylyltransferase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043623
PR:Q9NWX6	tRNA(His) guanylyltransferase (human)	A tRNA(His) guanylyltransferase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9NWX6]	organism-gene	PR:000029790

PR:Q9Y678-1	coatomer subunit gamma-1 isoform 1 (human)	A coatomer subunit gamma isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000044279
PR:Q9Y678	coatomer subunit gamma (human)	A coatomer subunit gamma that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000005737
PR:Q9Y5R8-1	trafficking protein particle complex subunit 1 isoform 1 (human)	A trafficking protein particle complex subunit 1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000044248
PR:Q9Y5R8	trafficking protein particle complex subunit 1 (human)	A trafficking protein particle complex subunit 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9Y5R8]	organism-gene	PR:000016611
PR:Q9Y584-1	mitochondrial import inner membrane translocase subunit Tim22 isoform 1 (human)	A mitochondrial import inner membrane translocase subunit Tim22 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000044231
PR:Q9Y584	mitochondrial import inner membrane translocase subunit Tim22 (human)	A mitochondrial import inner membrane translocase subunit Tim22 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9Y584]	organism-gene	PR:000016346
PR:Q9Y4Z0	U6 snRNA-associated Sm-like protein LSm4 (human)	A U6 snRNA-associated Sm-like protein LSm4 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9Y4Z0]	organism-gene	PR:000009962
PR:Q9Y4Y9-2	U6 snRNA-associated Sm-like protein LSm5 isoform 2 (human)	A U6 snRNA-associated Sm-like protein LSm5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9Y4Y9-2. [PRO:DNx, UniProtKB:Q9Y4Y9]	organism-sequence	PR:Q9Y4Y9
PR:Q9Y4Y9-1	U6 snRNA-associated Sm-like protein LSm5 isoform 1 (human)	A U6 snRNA-associated Sm-like protein LSm5 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000044224
PR:Q9Y4Y9	U6 snRNA-associated Sm-like protein LSm5 (human)	A U6 snRNA-associated Sm-like protein LSm5 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9Y4Y9]	organism-gene	PR:000009963
PR:Q9Y3D7-1	mitochondrial import inner membrane translocase subunit TIM16 isoform 1 (human)	A mitochondrial import inner membrane translocase subunit Tim16 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000044192
PR:Q9Y3D7	mitochondrial import inner membrane translocase subunit TIM16 (human)	A mitochondrial import inner membrane translocase subunit Tim16 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9Y3D7]	organism-gene	PR:000016343
PR:Q9Y3A5-1	ribosome maturation protein SBDS isoform 1 (human)	A ribosome maturation protein SBDS isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000044180
PR:Q9Y3A5	ribosome maturation protein SBDS (human)	A ribosome maturation protein SBDS that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9Y3A5]	organism-gene	PR:000014472
PR:Q9Y2Z0-2	suppressor of G2 allele of SKP1 homolog isoform 2 (human)	A suppressor of G2 allele of SKP1 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9Y2Z0-2. [PRO:DNx, UniProtKB:Q9Y2Z0]	organism-sequence	PR:Q9Y2Z0
PR:Q9Y2Z0-1	suppressor of G2 allele of SKP1 homolog isoform 1 (human)	A suppressor of G2 allele of SKP1 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9Y2Z0-1. [PRO:DNx, UniProtKB:Q9Y2Z0]	organism-sequence	PR:Q9Y2Z0
PR:Q9Y2Z0	suppressor of G2 allele of SKP1 homolog (human)	A suppressor of G2 allele of SKP1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9Y2Z0]	organism-gene	PR:000015815
PR:Q9Y2Y1-1	DNA-directed RNA polymerase III subunit RPC10 isoform 1 (human)	A DNA-directed RNA polymerase III subunit RPC10 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000044158
PR:Q9Y2Y1	DNA-directed RNA polymerase III subunit RPC10 (human)	A DNA-directed RNA polymerase III subunit RPC10 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9Y2Y1]	organism-gene	PR:000013009
PR:Q9Y2L1-2	exosome complex exonuclease RRP44 isoform 2 (human)	An exosome complex exonuclease RRP44 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9Y2L1-2. [PRO:DNx, UniProtKB:Q9Y2L1]	organism-sequence	PR:Q9Y2L1
PR:Q9Y2L1-1	exosome complex exonuclease RRP44 isoform 1 (human)	An exosome complex exonuclease RRP44 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000044136
